,codigo_municipio,municipio,uf,ano,valor
3240,5107065,Querência,Mato Grosso,2020,0
3241,5107156,Ribeirãozinho,Mato Grosso,2020,0
3242,5107206,Rio Branco,Mato Grosso,2020,0
3243,5107578,Rondolândia,Mato Grosso,2020,8
3244,5107602,Rondonópolis,Mato Grosso,2020,1
3245,5107701,Rosário Oeste,Mato Grosso,2020,0
3246,5107248,Santa Carmem,Mato Grosso,2020,0
3247,5107800,Santo Antônio do Leste,Mato Grosso,2020,0
3248,5107792,Santo Antônio do Leverger,Mato Grosso,2020,0
3249,5107859,São Félix do Araguaia,Mato Grosso,2020,0
3250,5107297,São José do Rio Claro,Mato Grosso,2020,0
3251,5107305,São José do Xingu,Mato Grosso,2020,3
3252,5107875,Sapezal,Mato Grosso,2020,1
3253,5107883,Serra Nova Dourada,Mato Grosso,2020,0
3254,5107909,Sinop,Mato Grosso,2020,0
3255,5107925,Sorriso,Mato Grosso,2020,0
3256,5107941,Tabaporã,Mato Grosso,2020,0
3257,5107958,Tangará da Serra,Mato Grosso,2020,0
3258,5108006,Tapurah,Mato Grosso,2020,0
3259,5108055,Terra Nova do Norte,Mato Grosso,2020,4
3260,5108105,Tesouro,Mato Grosso,2020,0
3261,5108303,União do Sul,Mato Grosso,2020,0
3262,5105507,Vila Bela da Santíssima Trindade,Mato Grosso,2020,279
3263,5108600,Vila Rica,Mato Grosso,2020,0
3264,1200013,Acrelândia,Acre,2021,35
3265,1200054,Assis Brasil,Acre,2021,1
3266,1200104,Brasileia,Acre,2021,1
3267,1200138,Bujari,Acre,2021,74
3268,1200179,Capixaba,Acre,2021,2
3269,1200203,Cruzeiro do Sul,Acre,2021,4498
3270,1200252,Epitaciolândia,Acre,2021,1
3271,1200302,Feijó,Acre,2021,1
3272,1200328,Jordão,Acre,2021,2
3273,1200336,Mâncio Lima,Acre,2021,1317
3274,1200344,Manoel Urbano,Acre,2021,0
3275,1200351,Marechal Thaumaturgo,Acre,2021,35
3276,1200385,Plácido de Castro,Acre,2021,84
3277,1200807,Porto Acre,Acre,2021,25
3278,1200393,Porto Walter,Acre,2021,249
3279,1200401,Rio Branco,Acre,2021,60
3280,1200427,Rodrigues Alves,Acre,2021,1732
3281,1200435,Santa Rosa do Purus,Acre,2021,1
3282,1200500,Sena Madureira,Acre,2021,0
3283,1200450,Senador Guiomard,Acre,2021,207
3284,1200609,Tarauacá,Acre,2021,138
3285,1200708,Xapuri,Acre,2021,1
3286,1600105,Amapá,Amapá,2021,10
3287,1600204,Calçoene,Amapá,2021,576
3288,1600212,Cutias,Amapá,2021,0
3289,1600238,Ferreira Gomes,Amapá,2021,79
3290,1600253,Itaubal,Amapá,2021,2
3291,1600279,Laranjal do Jari,Amapá,2021,84
3292,1600303,Macapá,Amapá,2021,160
3293,1600402,Mazagão,Amapá,2021,203
3294,1600501,Oiapoque,Amapá,2021,440
3295,1600154,Pedra Branca do Amapari,Amapá,2021,972
3296,1600535,Porto Grande,Amapá,2021,1189
3297,1600550,Pracuúba,Amapá,2021,1
3298,1600600,Santana,Amapá,2021,62
3299,1600055,Serra do Navio,Amapá,2021,263
3300,1600709,Tartarugalzinho,Amapá,2021,23
3301,1600808,Vitória do Jari,Amapá,2021,2
3302,1300029,Alvarães,Amazonas,2021,1064
3303,1300060,Amaturá,Amazonas,2021,2
3304,1300086,Anamã,Amazonas,2021,0
3305,1300102,Anori,Amazonas,2021,0
3306,1300144,Apuí,Amazonas,2021,269
3307,1300201,Atalaia do Norte,Amazonas,2021,1796
3308,1300300,Autazes,Amazonas,2021,21
3309,1300409,Barcelos,Amazonas,2021,10461
3310,1300508,Barreirinha,Amazonas,2021,0
3311,1300607,Benjamin Constant,Amazonas,2021,9
3312,1300631,Beruri,Amazonas,2021,88
3313,1300680,Boa Vista do Ramos,Amazonas,2021,1
3314,1300706,Boca do Acre,Amazonas,2021,408
3315,1300805,Borba,Amazonas,2021,72
3316,1300839,Caapiranga,Amazonas,2021,33
3317,1300904,Canutama,Amazonas,2021,1982
3318,1301001,Carauari,Amazonas,2021,2248
3319,1301100,Careiro,Amazonas,2021,45
3320,1301159,Careiro da Várzea,Amazonas,2021,8
3321,1301209,Coari,Amazonas,2021,2027
3322,1301308,Codajás,Amazonas,2021,2
3323,1301407,Eirunepé,Amazonas,2021,1495
3324,1301506,Envira,Amazonas,2021,158
3325,1301605,Fonte Boa,Amazonas,2021,57
3326,1301654,Guajará,Amazonas,2021,1743
3327,1301704,Humaitá,Amazonas,2021,1469
3328,1301803,Ipixuna,Amazonas,2021,1026
3329,1301852,Iranduba,Amazonas,2021,424
3330,1301902,Itacoatiara,Amazonas,2021,51
3331,1301951,Itamarati,Amazonas,2021,419
3332,1302009,Itapiranga,Amazonas,2021,14
3333,1302108,Japurá,Amazonas,2021,1313
3334,1302207,Juruá,Amazonas,2021,235
3335,1302306,Jutaí,Amazonas,2021,749
3336,1302405,Lábrea,Amazonas,2021,1943
3337,1302504,Manacapuru,Amazonas,2021,32
3338,1302553,Manaquiri,Amazonas,2021,6
3339,1302603,Manaus,Amazonas,2021,4515
3340,1302702,Manicoré,Amazonas,2021,1337
3341,1302801,Maraã,Amazonas,2021,160
3342,1302900,Maués,Amazonas,2021,2003
3343,1303007,Nhamundá,Amazonas,2021,93
3344,1303106,Nova Olinda do Norte,Amazonas,2021,4
3345,1303205,Novo Airão,Amazonas,2021,16
3346,1303304,Novo Aripuanã,Amazonas,2021,153
3347,1303403,Parintins,Amazonas,2021,2
3348,1303502,Pauini,Amazonas,2021,346
3349,1303536,Presidente Figueiredo,Amazonas,2021,195
3350,1303569,Rio Preto da Eva,Amazonas,2021,226
3351,1303601,Santa Isabel do Rio Negro,Amazonas,2021,3068
3352,1303700,Santo Antônio do Içá,Amazonas,2021,188
3353,1303809,São Gabriel da Cachoeira,Amazonas,2021,10110
3354,1303908,São Paulo de Olivença,Amazonas,2021,94
3355,1303957,São Sebastião do Uatumã,Amazonas,2021,9
3356,1304005,Silves,Amazonas,2021,17
3357,1304062,Tabatinga,Amazonas,2021,89
3358,1304062,Tabatinga,Amazonas,2021,89
3359,1304104,Tapauá,Amazonas,2021,2732
3360,1304203,Tefé,Amazonas,2021,3375
3361,1304237,Tonantins,Amazonas,2021,2
3362,1304260,Uarini,Amazonas,2021,842
3363,1304302,Urucará,Amazonas,2021,3
3364,1304401,Urucurituba,Amazonas,2021,1
3365,2100055,Açalândia,Maranhão,2021,0
3366,2100154,Água Doce do Maranhão,Maranhão,2021,0
3367,2100203,Alcântara,Maranhão,2021,0
3368,2100302,Aldeias Altas,Maranhão,2021,0
3369,2100401,Altamira do Maranhão,Maranhão,2021,0
3370,2100435,Alto Alegre do Maranhão,Maranhão,2021,1
3371,2100476,Alto Alegre do Pindaré,Maranhão,2021,0
3372,2100550,Amapá do Maranhão,Maranhão,2021,1
3373,2100600,Amarante do Maranhão,Maranhão,2021,0
3374,2100832,Apicum-Açu,Maranhão,2021,0
3375,2100873,Araguanã,Maranhão,2021,0
3376,2100907,Arame,Maranhão,2021,0
3377,2101004,Arari,Maranhão,2021,0
3378,2101202,Bacabal,Maranhão,2021,0
3379,2101301,Balsas,Maranhão,2021,0
3380,2101400,Barra do Corda,Maranhão,2021,0
3381,2101509,Barreirinhas,Maranhão,2021,0
3382,2101608,Bernardo do Mearim,Maranhão,2021,0
3383,2101707,Boa Vista do Gurupi,Maranhão,2021,2
3384,2101772,Bom Jardim,Maranhão,2021,8
3385,2101836,Bom Jesus das Selvas,Maranhão,2021,1
3386,2101905,Brejo,Maranhão,2021,0
3387,2101939,Brejo de Areia,Maranhão,2021,0
3388,2102002,Buriti,Maranhão,2021,0
3389,2102200,Buriticupu,Maranhão,2021,0
3390,2102251,Campestre do Maranhão,Maranhão,2021,0
3391,2102300,Cândido Mendes,Maranhão,2021,27
3392,2102507,Carutapera,Maranhão,2021,0
3393,2103000,Caxias,Maranhão,2021,0
3394,2103000,Caxias,Maranhão,2021,0
3395,2103109,Cedral,Maranhão,2021,0
3396,2103158,Centro do Guilherme,Maranhão,2021,0
3397,2103174,Centro Novo do Maranhão,Maranhão,2021,1
3398,2103257,Cidelândia,Maranhão,2021,1
3399,2103307,Codó,Maranhão,2021,0
3400,2103406,Colinas,Maranhão,2021,0
3401,2103554,Conceição do Lago-Açu,Maranhão,2021,2
3402,2103604,Coroatá,Maranhão,2021,0
3403,2104008,Esperantinópolis,Maranhão,2021,0
3404,2104057,Estreito,Maranhão,2021,0
3405,2104073,Formosa da Serra Negra,Maranhão,2021,0
3406,2104099,Fortuna,Maranhão,2021,2
3407,2104305,Godofredo Viana,Maranhão,2021,2
3408,2104404,Gonçalves Dias,Maranhão,2021,0
3409,2104503,Governador Archer,Maranhão,2021,0
3410,2104552,Governador Edison Lobão,Maranhão,2021,0
3411,2104602,Governador Eugênio Barros,Maranhão,2021,0
3412,2104628,Governador Luiz Rocha,Maranhão,2021,0
3413,2104651,Governador Newton Bello,Maranhão,2021,0
3414,2104677,Governador Nunes Freire,Maranhão,2021,0
3415,2104800,Grajaú,Maranhão,2021,0
3416,2104909,Guimarães,Maranhão,2021,0
3417,2105005,Icatu,Maranhão,2021,0
3418,2105104,Igarapé Grande,Maranhão,2021,0
3419,2105302,Imperatriz,Maranhão,2021,0
3420,2105351,Itaipava do Grajaú,Maranhão,2021,0
3421,2105401,Itapecuru Mirim,Maranhão,2021,0
3422,2105427,Itinga do Maranhão,Maranhão,2021,0
3423,2105450,Jatobá,Maranhão,2021,0
3424,2105476,Jenipapo dos Vieiras,Maranhão,2021,1
3425,2105609,Joselândia,Maranhão,2021,1
3426,2105658,Junco do Maranhão,Maranhão,2021,1
3427,2105708,Lago da Pedra,Maranhão,2021,1
3428,2105963,Lagoa Grande do Maranhão,Maranhão,2021,1
3429,2105989,Lajeado Novo,Maranhão,2021,0
3430,2106003,Lima Campos,Maranhão,2021,0
3431,2106201,Luís Domingues,Maranhão,2021,0
3432,2106326,Maracaçumé,Maranhão,2021,1
3433,2106359,Marajá do Sena,Maranhão,2021,0
3434,2106375,Maranhãozinho,Maranhão,2021,0
3435,2106409,Mata Roma,Maranhão,2021,0
3436,2106608,Matões,Maranhão,2021,0
3437,2106806,Mirinzal,Maranhão,2021,0
3438,2107001,Monção,Maranhão,2021,0
3439,2107001,Montes Altos,Maranhão,2021,0
3440,2107357,Nova Olinda do Maranhão,Maranhão,2021,0
3441,2107407,Olho d'Água das Cunhãs,Maranhão,2021,0
3442,2107506,Paço do Lumiar,Maranhão,2021,0
3443,2107605,Palmeirândia,Maranhão,2021,0
